,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,2330.TW,NVDA,TSLA,JPM,JNJ,700.HK,9988.HK,V,UNH,BRK.B,NESN.SW,005930.KS,HD,MA,PG,PYPL,DIS,BAC,ASML.AS,ADBE,ROG.SW,CMCSA,XOM,NFLX,VZ,CRM,INTC,KO,PFE,MC.PA,CSCO,ABT,ABBV,TMO,T,PEP,NKE,WMT,CVX,NOVN.SW,MRK,LLY,AVGO,ACN,7203.T,COST,DHR,TXN,MCD,WFC,SHOP,MDT,AZN.L,ORCL,QCOM,ULVR.L,PM,LIN,HON,1299.HK,BMY,UPS,NOVO B.CO,SAP.DE,UNP,NEE,LOW,RY.TO,AMGN,C,SBUX,BLK,3690.HK,INTU,RTX,MS,IBM,AMAT,TGT,TD.TO,BA,6758.T,CBA.AX,AMT,GS,SIE.DE,CAT,HSBA.L,ISRG,OR.PA,TTE.PA,AXP,AMD,GE,MMM,SAN.PA,SCHW,XTSLA,BHP.AX,DE,CVS,NOW,DGE.L,SPGI,CHTR,GSK.L,ALV.DE,RIO.L,6861.T,FIS,SYK,MU,BKNG,PLD,SU.PA,ANTM,LMT,ZTS,CSL.AX,SQ,GILD,BATS.L,9984.T,CCI,COP,MO,BP.L,NPN.JO,ADP,LRCX,MDLZ,RYDBF,ENB.TO,AIR.PA,ZM,PNC,TMUS,RELIANCE.NS,CI,VALE3.SA,TJX,AI.PA,CNR.TO,EL,CB,INFY.NS,COF,ILMN,MRNA,MELI,DTE.DE,DUK,ITW,ADS.DE,MMC,BDX,CSX,FDX,RDSA.AS,EQIX,ENEL.MI,GM,ATVI,CME,USB,TFC,IBE.MC,939.HK,BNS.TO,DAI.DE,MCO,ICE,KER.PA,WBC.AX,NIO,APD,SO,BHP.L,SNAP,ADI,CL,BMO.TO,DPW.DE,ADSK,BNP.PA,EW,SHW,388.HK,BAS.DE,8306.T,7974.T,BAM.A.TO,NSC,BX,ABBN.SW,6098.T,000660.KS,JD,RITN.,FISV,RKT.L,WM,HCA,ETN,BSX,UBSG.SW,GE.,EMR,REGN,ZURN.SW,AON,PRX.AS,HDFC.NS,D,LONN.SW,BAM,JPY,8035.T,NAB.AX,4063.T,6367.T,7741.T,KLAC,ADYEN.AS,IDXX,REL.L,SNOW,NXPI,NOC,SAN.MC,CFR.SW,F,IFX.DE,SUM
09/20/2021,3.65,3.2,2.31,1.31,1.25,1.25,0.78,0.81,0.91,0.71,0.63,0.49,0.43,0.55,0.58,0.56,0.52,0.45,0.53,0.45,0.5,0.47,0.49,0.46,0.55,0.47,0.38,0.38,0.35,0.38,0.32,0.36,0.32,0.33,0.36,0.3,0.35,0.33,0.28,0.33,0.28,0.31,0.29,0.32,0.28,0.27,0.27,0.28,0.3,0.31,0.28,0.3,0.31,0.26,0.26,0.27,0.24,0.26,0.26,0.25,0.23,0.21,0.24,0.24,0.23,0.2,0.2,0.2,0.26,0.22,0.2,0.25,0.22,0.21,0.18,0.21,0.2,0.2,0.17,0.23,0.19,0.21,0.18,0.19,0.18,0.17,0.17,0.21,0.19,0.19,0.19,0.2,0.16,0.15,0.18,0.17,0.17,0.16,0.19,0.16,0.15,0.16,0.15,0.14,0.13,0.16,0.16,0.19,0.16,0.16,0.16,0.14,0.13,0.12,0.19,0.12,0.14,0.12,0.14,0.15,0.16,0.13,0.12,0.15,0.15,0.14,0.13,0.12,0.1,0.12,0.12,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.1,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.21,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.14,0.1,0.12,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.750000000000014
09/21/2021,3.61,3.17,2.31,1.29,1.23,1.23,0.79,0.8,0.92,0.71,0.64,0.51,0.44,0.55,0.59,0.56,0.52,0.46,0.53,0.45,0.51,0.46,0.49,0.46,0.54,0.47,0.38,0.39,0.34,0.39,0.32,0.37,0.32,0.32,0.36,0.31,0.35,0.33,0.28,0.35,0.28,0.31,0.29,0.32,0.28,0.27,0.27,0.28,0.3,0.31,0.29,0.3,0.31,0.27,0.27,0.28,0.24,0.25,0.26,0.24,0.22,0.21,0.24,0.24,0.23,0.2,0.21,0.2,0.26,0.22,0.2,0.24,0.23,0.21,0.18,0.21,0.2,0.2,0.18,0.22,0.19,0.21,0.18,0.19,0.18,0.17,0.17,0.21,0.19,0.19,0.19,0.2,0.16,0.16,0.18,0.17,0.17,0.16,0.18,0.16,0.15,0.16,0.15,0.15,0.12,0.16,0.17,0.19,0.16,0.16,0.16,0.14,0.13,0.12,0.19,0.12,0.14,0.12,0.14,0.14,0.15,0.14,0.12,0.14,0.15,0.14,0.13,0.12,0.1,0.12,0.12,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.2,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.14,0.1,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.73000000000001
09/22/2021,3.61,3.17,2.31,1.29,1.23,1.23,0.79,0.8,0.92,0.71,0.64,0.51,0.44,0.55,0.59,0.56,0.52,0.46,0.53,0.45,0.51,0.46,0.49,0.46,0.54,0.47,0.38,0.39,0.34,0.39,0.32,0.37,0.32,0.32,0.36,0.31,0.35,0.33,0.28,0.35,0.28,0.31,0.29,0.32,0.28,0.27,0.27,0.28,0.3,0.31,0.29,0.3,0.31,0.27,0.27,0.28,0.24,0.25,0.26,0.24,0.22,0.21,0.24,0.24,0.23,0.2,0.21,0.2,0.26,0.22,0.2,0.24,0.23,0.21,0.18,0.21,0.2,0.2,0.18,0.22,0.19,0.21,0.18,0.19,0.18,0.17,0.17,0.21,0.19,0.19,0.19,0.2,0.16,0.16,0.18,0.17,0.17,0.16,0.18,0.16,0.15,0.16,0.15,0.15,0.12,0.16,0.17,0.19,0.16,0.16,0.16,0.14,0.13,0.12,0.19,0.12,0.14,0.12,0.14,0.14,0.15,0.14,0.12,0.14,0.15,0.14,0.13,0.12,0.1,0.12,0.12,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.2,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.14,0.1,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.73000000000001
09/23/2021,3.59,3.16,2.27,1.28,1.23,1.23,0.8,0.79,0.89,0.7,0.64,0.51,0.44,0.55,0.58,0.56,0.52,0.47,0.53,0.45,0.51,0.45,0.49,0.46,0.54,0.46,0.39,0.39,0.34,0.38,0.33,0.37,0.32,0.33,0.37,0.31,0.35,0.33,0.28,0.35,0.28,0.31,0.29,0.33,0.27,0.27,0.27,0.28,0.3,0.31,0.29,0.3,0.31,0.26,0.27,0.28,0.24,0.26,0.27,0.25,0.23,0.21,0.24,0.24,0.23,0.2,0.21,0.2,0.26,0.22,0.2,0.24,0.23,0.21,0.18,0.21,0.2,0.2,0.18,0.22,0.19,0.2,0.18,0.18,0.18,0.17,0.17,0.21,0.19,0.19,0.19,0.19,0.16,0.15,0.18,0.17,0.17,0.16,0.18,0.16,0.16,0.16,0.15,0.15,0.12,0.16,0.17,0.19,0.16,0.16,0.16,0.14,0.13,0.12,0.19,0.12,0.14,0.12,0.14,0.15,0.15,0.14,0.12,0.15,0.15,0.14,0.13,0.12,0.1,0.12,0.12,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.2,0.12,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6
09/24/2021,3.6,3.16,2.26,1.29,1.24,1.24,0.8,0.79,0.9,0.7,0.64,0.5,0.43,0.55,0.58,0.56,0.53,0.47,0.54,0.45,0.51,0.45,0.47,0.46,0.55,0.47,0.39,0.38,0.34,0.38,0.32,0.37,0.32,0.32,0.37,0.31,0.35,0.33,0.29,0.35,0.28,0.31,0.29,0.33,0.27,0.27,0.27,0.28,0.3,0.31,0.29,0.3,0.31,0.26,0.27,0.28,0.24,0.25,0.28,0.25,0.22,0.21,0.24,0.24,0.23,0.21,0.21,0.2,0.27,0.22,0.2,0.24,0.23,0.21,0.18,0.21,0.2,0.2,0.18,0.22,0.19,0.2,0.18,0.18,0.18,0.17,0.17,0.22,0.19,0.19,0.19,0.2,0.16,0.15,0.18,0.17,0.17,0.17,0.19,0.16,0.15,0.16,0.15,0.15,0.12,0.15,0.17,0.19,0.16,0.16,0.16,0.14,0.13,0.12,0.19,0.12,0.14,0.12,0.14,0.14,0.15,0.14,0.12,0.15,0.15,0.14,0.13,0.12,0.1,0.12,0.13,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.21,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.1,0.0,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.14,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.1,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7
09/27/2021,3.62,3.15,2.27,1.22,1.23,1.23,0.77,0.82,0.91,0.73,0.63,0.51,0.42,0.56,0.57,0.56,0.52,0.46,0.53,0.46,0.51,0.46,0.47,0.48,0.55,0.45,0.38,0.38,0.36,0.39,0.32,0.39,0.32,0.32,0.36,0.32,0.35,0.32,0.28,0.35,0.27,0.31,0.3,0.32,0.28,0.27,0.27,0.28,0.3,0.31,0.28,0.3,0.31,0.27,0.27,0.28,0.24,0.26,0.27,0.25,0.22,0.21,0.23,0.24,0.23,0.2,0.2,0.2,0.26,0.22,0.2,0.24,0.22,0.21,0.18,0.21,0.2,0.2,0.18,0.23,0.19,0.21,0.18,0.19,0.18,0.18,0.18,0.21,0.19,0.19,0.19,0.2,0.16,0.16,0.18,0.17,0.17,0.17,0.19,0.17,0.15,0.16,0.16,0.15,0.12,0.16,0.16,0.19,0.16,0.16,0.15,0.14,0.13,0.12,0.18,0.11,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.15,0.15,0.15,0.13,0.12,0.1,0.11,0.13,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.0,0.21,0.13,0.1,0.11,0.1,0.1,0.12,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.0,0.1,0.12,0.12,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.1,0.12,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66
09/28/2021,3.63,3.16,2.28,1.25,1.24,1.24,0.78,0.81,0.93,0.73,0.63,0.5,0.41,0.57,0.57,0.56,0.52,0.46,0.53,0.47,0.51,0.46,0.47,0.48,0.54,0.44,0.38,0.38,0.36,0.39,0.32,0.4,0.32,0.32,0.36,0.31,0.35,0.32,0.28,0.36,0.27,0.31,0.28,0.32,0.29,0.27,0.27,0.28,0.3,0.31,0.29,0.31,0.31,0.27,0.27,0.28,0.24,0.26,0.28,0.25,0.22,0.21,0.24,0.24,0.23,0.2,0.2,0.2,0.26,0.22,0.2,0.24,0.22,0.21,0.18,0.22,0.2,0.2,0.18,0.23,0.2,0.21,0.18,0.19,0.18,0.17,0.18,0.22,0.19,0.19,0.19,0.19,0.16,0.15,0.18,0.16,0.17,0.18,0.19,0.17,0.15,0.16,0.16,0.16,0.12,0.16,0.16,0.19,0.16,0.16,0.15,0.14,0.13,0.12,0.18,0.11,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.15,0.15,0.15,0.13,0.11,0.1,0.11,0.14,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.0,0.2,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.09,0.11,0.12,0.12,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.790000000000006
09/29/2021,3.63,3.16,2.28,1.25,1.24,1.24,0.78,0.81,0.93,0.73,0.63,0.5,0.41,0.57,0.57,0.56,0.52,0.46,0.53,0.47,0.51,0.46,0.47,0.48,0.54,0.44,0.38,0.38,0.36,0.39,0.32,0.4,0.32,0.32,0.36,0.31,0.35,0.32,0.28,0.36,0.27,0.31,0.28,0.32,0.29,0.27,0.27,0.28,0.3,0.31,0.29,0.31,0.31,0.27,0.27,0.28,0.24,0.26,0.28,0.25,0.22,0.21,0.24,0.24,0.23,0.2,0.2,0.2,0.26,0.22,0.2,0.24,0.22,0.21,0.18,0.22,0.2,0.2,0.18,0.23,0.2,0.21,0.18,0.19,0.18,0.17,0.18,0.22,0.19,0.19,0.19,0.19,0.16,0.15,0.18,0.16,0.17,0.18,0.19,0.17,0.15,0.16,0.16,0.16,0.12,0.16,0.16,0.19,0.16,0.16,0.15,0.14,0.13,0.12,0.18,0.11,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.15,0.15,0.15,0.13,0.11,0.1,0.11,0.14,0.13,0.13,0.0,0.13,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.11,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.0,0.2,0.13,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.0,0.12,0.11,0.1,0.1,0.09,0.11,0.12,0.12,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.790000000000006
09/30/2021,3.59,3.11,2.27,1.25,1.23,1.24,0.79,0.79,0.95,0.75,0.63,0.51,0.41,0.57,0.57,0.57,0.51,0.46,0.54,0.47,0.5,0.45,0.48,0.5,0.53,0.43,0.38,0.38,0.37,0.39,0.32,0.39,0.33,0.32,0.36,0.31,0.35,0.31,0.28,0.35,0.28,0.31,0.28,0.32,0.29,0.27,0.27,0.27,0.3,0.31,0.29,0.3,0.3,0.27,0.27,0.28,0.24,0.25,0.27,0.26,0.22,0.21,0.24,0.24,0.23,0.2,0.2,0.2,0.25,0.22,0.2,0.23,0.23,0.21,0.18,0.22,0.2,0.2,0.19,0.22,0.2,0.21,0.18,0.19,0.18,0.18,0.18,0.22,0.19,0.18,0.2,0.19,0.16,0.16,0.18,0.16,0.18,0.18,0.19,0.17,0.16,0.16,0.17,0.16,0.12,0.16,0.17,0.19,0.16,0.16,0.15,0.14,0.13,0.12,0.18,0.12,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.14,0.15,0.14,0.13,0.12,0.1,0.11,0.14,0.13,0.14,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.0,0.12,0.11,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.19,0.12,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.09,0.12,0.11,0.1,0.1,0.09,0.11,0.12,0.12,0.1,0.1,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.12,0.1,0.0,0.09,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,54.73
10/01/2021,3.57,3.05,2.25,1.23,1.21,1.21,0.79,0.77,0.96,0.76,0.64,0.53,0.44,0.57,0.57,0.57,0.51,0.46,0.54,0.47,0.51,0.44,0.48,0.5,0.5,0.42,0.38,0.38,0.38,0.39,0.33,0.39,0.33,0.32,0.36,0.31,0.35,0.31,0.29,0.34,0.28,0.31,0.28,0.32,0.3,0.27,0.28,0.27,0.3,0.3,0.3,0.3,0.29,0.27,0.27,0.28,0.23,0.25,0.27,0.26,0.22,0.21,0.23,0.24,0.23,0.2,0.21,0.2,0.25,0.22,0.2,0.23,0.23,0.21,0.18,0.22,0.2,0.2,0.19,0.22,0.2,0.21,0.18,0.18,0.18,0.18,0.18,0.22,0.19,0.18,0.19,0.19,0.17,0.16,0.18,0.16,0.18,0.18,0.18,0.18,0.16,0.16,0.17,0.16,0.12,0.16,0.17,0.18,0.16,0.16,0.15,0.14,0.13,0.12,0.17,0.12,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.14,0.15,0.14,0.13,0.12,0.1,0.11,0.14,0.13,0.14,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.0,0.12,0.11,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.18,0.12,0.1,0.11,0.1,0.09,0.12,0.11,0.1,0.0,0.13,0.11,0.1,0.1,0.0,0.11,0.12,0.12,0.0,0.1,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.12,0.0,0.0,0.0,0.12,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.12,0.1,0.0,0.09,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,54.56000000000001
10/04/2021,3.57,3.05,2.25,1.23,1.21,1.21,0.79,0.77,0.96,0.76,0.64,0.53,0.44,0.57,0.57,0.57,0.51,0.46,0.54,0.47,0.51,0.44,0.48,0.5,0.5,0.42,0.38,0.38,0.38,0.39,0.33,0.39,0.33,0.32,0.36,0.31,0.35,0.31,0.29,0.34,0.28,0.31,0.28,0.32,0.3,0.27,0.28,0.27,0.3,0.3,0.3,0.3,0.29,0.27,0.27,0.28,0.23,0.25,0.27,0.26,0.22,0.21,0.23,0.24,0.23,0.2,0.21,0.2,0.25,0.22,0.2,0.23,0.23,0.21,0.18,0.22,0.2,0.2,0.19,0.22,0.2,0.21,0.18,0.18,0.18,0.18,0.18,0.22,0.19,0.18,0.19,0.19,0.17,0.16,0.18,0.16,0.18,0.18,0.18,0.18,0.16,0.16,0.17,0.16,0.12,0.16,0.17,0.18,0.16,0.16,0.15,0.14,0.13,0.12,0.17,0.12,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.14,0.15,0.14,0.13,0.12,0.1,0.11,0.14,0.13,0.14,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.0,0.12,0.11,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.18,0.12,0.1,0.11,0.1,0.09,0.12,0.11,0.1,0.0,0.13,0.11,0.1,0.1,0.0,0.11,0.12,0.12,0.0,0.1,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.12,0.0,0.0,0.0,0.12,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.12,0.1,0.0,0.09,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,54.56000000000001
10/05/2021,3.6,3.06,2.25,1.23,1.2,1.2,0.77,0.77,0.96,0.76,0.65,0.52,0.43,0.57,0.57,0.57,0.52,0.45,0.54,0.47,0.51,0.44,0.47,0.5,0.48,0.42,0.38,0.39,0.38,0.4,0.33,0.39,0.32,0.32,0.36,0.31,0.35,0.32,0.29,0.35,0.28,0.31,0.28,0.32,0.3,0.27,0.28,0.28,0.3,0.3,0.3,0.3,0.3,0.27,0.27,0.29,0.23,0.25,0.28,0.26,0.22,0.21,0.24,0.24,0.23,0.21,0.21,0.2,0.25,0.21,0.2,0.24,0.23,0.21,0.18,0.22,0.2,0.2,0.19,0.22,0.2,0.21,0.19,0.18,0.18,0.18,0.18,0.21,0.19,0.18,0.19,0.19,0.16,0.16,0.18,0.16,0.18,0.18,0.18,0.18,0.16,0.16,0.17,0.16,0.11,0.16,0.17,0.18,0.16,0.16,0.15,0.14,0.14,0.12,0.17,0.12,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.1,0.11,0.14,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.12,0.0,0.12,0.11,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.18,0.11,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.0,0.13,0.11,0.1,0.1,0.09,0.11,0.12,0.12,0.09,0.1,0.11,0.12,0.09,0.1,0.0,0.09,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.09,0.12,0.0,0.12,0.0,0.09,0.0,0.1,0.0,0.1,0.1,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.540000000000006
10/06/2021,3.6,3.06,2.25,1.23,1.2,1.2,0.77,0.77,0.96,0.76,0.65,0.52,0.43,0.57,0.57,0.57,0.52,0.45,0.54,0.47,0.51,0.44,0.47,0.5,0.48,0.42,0.38,0.39,0.38,0.4,0.33,0.39,0.32,0.32,0.36,0.31,0.35,0.32,0.29,0.35,0.28,0.31,0.28,0.32,0.3,0.27,0.28,0.28,0.3,0.3,0.3,0.3,0.3,0.27,0.27,0.29,0.23,0.25,0.28,0.26,0.22,0.21,0.24,0.24,0.23,0.21,0.21,0.2,0.25,0.21,0.2,0.24,0.23,0.21,0.18,0.22,0.2,0.2,0.19,0.22,0.2,0.21,0.19,0.18,0.18,0.18,0.18,0.21,0.19,0.18,0.19,0.19,0.16,0.16,0.18,0.16,0.18,0.18,0.18,0.18,0.16,0.16,0.17,0.16,0.11,0.16,0.17,0.18,0.16,0.16,0.15,0.14,0.14,0.12,0.17,0.12,0.14,0.12,0.15,0.14,0.15,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.1,0.11,0.14,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.12,0.0,0.12,0.11,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.18,0.11,0.1,0.11,0.1,0.0,0.12,0.11,0.1,0.0,0.13,0.11,0.1,0.1,0.09,0.11,0.12,0.12,0.09,0.1,0.11,0.12,0.09,0.1,0.0,0.09,0.0,0.0,0.1,0.0,0.1,0.14,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.09,0.12,0.0,0.12,0.0,0.09,0.0,0.1,0.0,0.1,0.1,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.540000000000006
