,COST,XOM,WMT,KR,CVX,ADBE,SYY,MSFT,CVS,WBA,CMG,NRG,AAPL,DRI,EL,ROST,DPZ,MSI,TJX,KMB,SBUX,HPQ,GRMN,CLX,TWTR,AES,PG,CHD,MCD,CL,HRL,L,YUM,BRK.B,MPC,PSX,VLO,EXC,ADSK,TSN,FB,PTC,ANSS,ADM,APTV,PM,ENPH,MNST,PWR,KO,MO,CDNS,J,SNPS,CHTR,VRSN,OKE,BWA,CMCSA,AKAM,SYF,EQIX,COF,AWK,DFS,EA,KMI,WMB,ATVI,ATO,NI,TTWO,DLR,ETN,APH,NKE,LUMN,TEL,FCX,NUE,NEM,NVR,HUM,GLW,CNC,TSLA,UNH,LEN,ANTM,DISH,CI,ULTA,DHI,HD,COG,VFC,LOW,GOOG,PHM,BBY,NEE,TMUS,ANET,AEP,RJF,MS,SWKS,NTAP,T,DVN,GOOGL,HAL,VZ,SCHW,EIX,BF.B,MCK,F,CAH,NFLX,GS,CSCO,PEG,ABC,FFIV,REGN,STZ,MPWR,FE,CPRT,HSIC,TPR,D,GM,HIG,CNP,JNPR,DTE,QRVO,QCOM,WDC,SLB,ZTS,ED,ETR,BKNG,VRTX,HPE,LLY,OGN,MRK,AIG,NOV,AMGN,ALXN,BKR,ADI,JNJ,INCY,CTLT,TXN,STX,HCA,TAP,GILD,NXPI,MXIM,LB,ABBV,BMY,AVGO,PFE,VTR,PRGO,EXPE,MKC,PEAK,CPB,UHS,VIAC,VTRS,GPS,GIS,CAG,LW,SJM,CTAS,DIS,WRB,RE,FRC,KHC,SIVB,BIIB,ROL,CMA,TRV,PVH,CB,XYL,RSG,IR,CINF,PNR,PEP,WM,HSY,IEX,MRNA,HAS,SDA.AX,RL,PAYC,HBI,ZION,BBWI WI,603121.SS,FTNT,LBEUR,DOV,TECH,n/a,NOW,ETSY,MTCH,PBCT,KEYS,MDLZ,K,SWK,SNA,DLTR,CTRA,LNC,TER,KLAC,MLM,NLOK,CRM,ORCL,CTXS,PAYX,TYL,ADP,CDAY,SEDG,INTU,SBNY,ALL,NWL,PGR,GL,MET,ZBRA,ZBH,AMZN,EQR,AMP,MU,CF,IQV,A,BLK,BIO,NWSA,CDW,INFO,DISCA,ILMN,FOX,MCHP,TDY,DXCM,AVB,MOS,PNW,WHR,SO,EBAY,XEL,GWW,SEE,OMC,WEC,SUM
12/29/2021,0.76,0.75,0.77,0.75,0.76,0.0,0.81,0.67,0.71,0.7,0.53,0.56,0.51,0.51,0.52,0.5,0.53,0.51,0.51,0.53,0.5,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.52,0.54,0.54,0.52,0.52,0.53,0.51,0.51,0.52,0.52,0.0,0.52,0.35,0.0,0.0,0.53,0.37,0.4,0.23,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.36,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.38,0.37,0.36,0.37,0.35,0.25,0.26,0.25,0.36,0.26,0.37,0.35,0.37,0.26,0.34,0.25,0.37,0.27,0.36,0.25,0.36,0.26,0.22,0.25,0.25,0.25,0.0,0.24,0.25,0.0,0.25,0.24,0.26,0.27,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.25,0.0,0.33,0.27,0.27,0.26,0.26,0.21,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.21,0.23,0.27,0.27,0.26,0.22,0.2,0.25,0.26,0.23,0.26,0.26,0.21,0.26,0.22,0.23,0.27,0.33,0.26,0.26,0.27,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.33,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.28,0.0,0.0,0.26,0.27,0.24,0.27,0.0,0.0,0.25,0.23,0.0,0.22,0.34,0.2,0.26,0.26,0.23,0.23,0.24,0.22,0.0,0.21,0.2,0.2,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.36,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.3,0.28,0.25,0.23,0.24,0.23,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.86000000000001
12/30/2021,0.77,0.75,0.76,0.75,0.77,0.0,0.81,0.68,0.71,0.7,0.53,0.56,0.51,0.51,0.52,0.51,0.53,0.52,0.51,0.52,0.5,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.52,0.54,0.53,0.52,0.53,0.52,0.51,0.51,0.53,0.52,0.0,0.52,0.36,0.0,0.0,0.53,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.36,0.35,0.33,0.37,0.35,0.35,0.33,0.36,0.33,0.35,0.34,0.36,0.33,0.34,0.38,0.37,0.36,0.37,0.35,0.26,0.26,0.25,0.36,0.26,0.37,0.35,0.37,0.26,0.34,0.25,0.37,0.27,0.36,0.25,0.36,0.26,0.22,0.26,0.25,0.25,0.0,0.24,0.25,0.0,0.25,0.24,0.26,0.26,0.23,0.26,0.26,0.26,0.26,0.27,0.28,0.26,0.0,0.33,0.27,0.27,0.26,0.26,0.21,0.25,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.28,0.26,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.23,0.27,0.33,0.26,0.26,0.26,0.25,0.26,0.27,0.27,0.25,0.25,0.27,0.0,0.26,0.0,0.33,0.26,0.25,0.27,0.25,0.27,0.28,0.36,0.25,0.25,0.28,0.0,0.0,0.26,0.27,0.24,0.27,0.0,0.0,0.25,0.23,0.0,0.21,0.34,0.0,0.26,0.26,0.22,0.23,0.24,0.22,0.0,0.2,0.21,0.2,0.0,0.23,0.0,0.24,0.0,0.0,0.21,0.26,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.3,0.26,0.25,0.24,0.24,0.23,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9
12/31/2021,0.77,0.75,0.77,0.76,0.77,0.0,0.81,0.68,0.71,0.71,0.52,0.56,0.51,0.5,0.52,0.51,0.53,0.52,0.51,0.52,0.5,0.53,0.51,0.52,0.32,0.5,0.53,0.53,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.52,0.54,0.53,0.0,0.53,0.36,0.0,0.0,0.54,0.37,0.4,0.22,0.4,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.36,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.37,0.27,0.36,0.25,0.37,0.26,0.22,0.25,0.25,0.25,0.0,0.24,0.25,0.0,0.26,0.24,0.26,0.26,0.23,0.27,0.27,0.26,0.26,0.27,0.28,0.26,0.0,0.33,0.27,0.27,0.26,0.26,0.22,0.25,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.26,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.23,0.28,0.33,0.25,0.26,0.27,0.25,0.26,0.27,0.27,0.25,0.25,0.27,0.0,0.26,0.0,0.33,0.26,0.25,0.27,0.25,0.27,0.28,0.36,0.25,0.25,0.28,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.0,0.26,0.26,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.24,0.0,0.0,0.21,0.26,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.23,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02000000000001
01/03/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/03/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/03/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/04/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/05/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/06/2022,0.77,0.74,0.78,0.77,0.76,0.0,0.81,0.67,0.71,0.71,0.52,0.56,0.5,0.5,0.52,0.52,0.53,0.52,0.51,0.53,0.51,0.53,0.51,0.52,0.33,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.53,0.53,0.51,0.51,0.53,0.54,0.0,0.52,0.35,0.0,0.0,0.54,0.37,0.4,0.22,0.41,0.38,0.4,0.4,0.35,0.37,0.35,0.37,0.35,0.32,0.37,0.35,0.35,0.33,0.36,0.33,0.36,0.34,0.36,0.33,0.33,0.39,0.37,0.36,0.37,0.36,0.26,0.26,0.25,0.36,0.26,0.37,0.34,0.37,0.26,0.34,0.25,0.36,0.27,0.36,0.25,0.37,0.26,0.22,0.26,0.25,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.26,0.26,0.22,0.27,0.26,0.26,0.26,0.26,0.28,0.26,0.0,0.32,0.26,0.27,0.26,0.26,0.22,0.24,0.22,0.23,0.25,0.22,0.26,0.22,0.22,0.23,0.27,0.27,0.27,0.23,0.21,0.24,0.26,0.23,0.26,0.25,0.21,0.26,0.22,0.22,0.29,0.33,0.25,0.26,0.26,0.25,0.26,0.27,0.27,0.26,0.25,0.27,0.0,0.26,0.0,0.32,0.26,0.25,0.27,0.25,0.26,0.28,0.36,0.25,0.25,0.27,0.0,0.0,0.26,0.27,0.24,0.26,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.2,0.26,0.27,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.21,0.0,0.23,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.35,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.37,0.33,0.29,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
01/07/2022,0.76,0.79,0.76,0.78,0.77,0.0,0.83,0.64,0.71,0.73,0.49,0.55,0.5,0.5,0.52,0.51,0.5,0.5,0.52,0.53,0.49,0.54,0.49,0.52,0.3,0.5,0.53,0.54,0.51,0.54,0.54,0.52,0.52,0.54,0.54,0.55,0.56,0.53,0.0,0.54,0.34,0.0,0.0,0.55,0.39,0.4,0.21,0.41,0.38,0.4,0.41,0.33,0.37,0.33,0.35,0.34,0.33,0.39,0.35,0.35,0.34,0.34,0.34,0.34,0.35,0.36,0.34,0.34,0.39,0.37,0.36,0.37,0.34,0.25,0.26,0.25,0.36,0.26,0.37,0.35,0.36,0.25,0.33,0.25,0.35,0.28,0.35,0.24,0.36,0.26,0.22,0.26,0.24,0.25,0.0,0.25,0.25,0.0,0.26,0.26,0.25,0.25,0.21,0.27,0.28,0.27,0.27,0.27,0.28,0.28,0.0,0.36,0.27,0.28,0.25,0.25,0.21,0.29,0.22,0.22,0.26,0.21,0.26,0.21,0.21,0.22,0.27,0.26,0.26,0.22,0.21,0.24,0.26,0.26,0.26,0.25,0.21,0.26,0.23,0.23,0.29,0.36,0.23,0.26,0.26,0.25,0.25,0.28,0.26,0.26,0.25,0.27,0.0,0.26,0.0,0.34,0.26,0.24,0.26,0.23,0.26,0.28,0.36,0.27,0.24,0.28,0.0,0.0,0.26,0.26,0.24,0.24,0.0,0.0,0.25,0.23,0.0,0.22,0.35,0.21,0.27,0.28,0.23,0.23,0.24,0.22,0.0,0.21,0.21,0.2,0.0,0.23,0.0,0.25,0.2,0.0,0.21,0.28,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.25,0.21,0.0,0.0,0.23,0.0,0.32,0.0,0.0,0.0,0.0,0.21,0.0,0.34,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.37,0.31,0.29,0.27,0.24,0.23,0.23,0.22,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.84
01/10/2022,0.75,0.81,0.78,0.8,0.79,0.0,0.83,0.63,0.73,0.74,0.48,0.54,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.54,0.48,0.55,0.5,0.54,0.29,0.49,0.54,0.55,0.51,0.55,0.55,0.53,0.52,0.55,0.55,0.55,0.56,0.54,0.0,0.54,0.33,0.0,0.0,0.55,0.38,0.41,0.0,0.41,0.37,0.41,0.41,0.32,0.37,0.32,0.35,0.34,0.33,0.4,0.35,0.35,0.33,0.34,0.34,0.34,0.35,0.36,0.35,0.34,0.39,0.38,0.36,0.35,0.33,0.25,0.26,0.25,0.36,0.26,0.37,0.37,0.37,0.25,0.34,0.26,0.35,0.27,0.35,0.24,0.36,0.26,0.22,0.25,0.24,0.25,0.0,0.25,0.25,0.0,0.26,0.25,0.25,0.26,0.21,0.27,0.27,0.26,0.26,0.26,0.29,0.27,0.0,0.36,0.27,0.28,0.25,0.26,0.22,0.28,0.22,0.21,0.26,0.21,0.26,0.22,0.21,0.21,0.27,0.25,0.26,0.22,0.21,0.24,0.27,0.25,0.26,0.25,0.21,0.26,0.22,0.23,0.3,0.37,0.23,0.26,0.27,0.25,0.26,0.28,0.26,0.26,0.26,0.27,0.0,0.26,0.0,0.34,0.26,0.25,0.26,0.23,0.26,0.28,0.36,0.27,0.25,0.27,0.0,0.0,0.26,0.27,0.23,0.25,0.0,0.0,0.25,0.23,0.0,0.22,0.36,0.21,0.27,0.28,0.23,0.23,0.24,0.23,0.0,0.21,0.21,0.2,0.0,0.24,0.0,0.25,0.0,0.0,0.21,0.27,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.22,0.0,0.31,0.0,0.0,0.0,0.0,0.2,0.0,0.33,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.37,0.29,0.29,0.27,0.24,0.22,0.23,0.2,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.85000000000001
