,STLD,OC,EWBC,JLL,UGI,RS,LEA,Y,FHN,ACM,SBNY,OHI,KSS,AFG,OSK,NNN,ARW,CPRI,AIRC,TRGP,RGA,JBL,KRC,MPW,THC,CPT,ORI,HOG,NVST,AMG,MOH,FAF,XPO,OGE,SKX,JEF,SON,BRX,VAC,JHG,EME,PNFP,PB,POST,DKS,OLN,FL,SNV,MDU,MAN,BJ,INGR,CFR,NCR,AYI,X,THO,MTZ,CIEN,SRC,SLG,STOR,CUZ,DEI,AEO,VNT,CFX,CDAY,KBR,WTRG,VLY,AN,FLS,HXL,NYCB,JBLU,NVT,ADS,OZK,IDA,LII,THG,CIT,SNX,UTHR,UBSI,MTG,GT,CR,NFG,HIW,HFC,SIGI,HE,AGCO,PK,LAMR,STL,WBS,CASY,RPM,HRC,CRI,BLDR,ITT,NDSN,KMPR,HRB,CSL,WTFC,HPP,AVNT,COHR,BKH,LSI,ACC,PII,UNVR,DCI,ADNT,SRCL,CAR,R,EPR,SF,JWN,OGS,LIVN,CBSH,SBRA,DOC,HUBB,WRI,MIDD,FNB,XEC,XRX,NJR,SWX,UMBF,AVT,SR,HWC,SAFM,WEX,SCI,CMC,EQT,KEX,KBH,SEIC,EHC,WSO,HOMB,ATR,ALE,TOL,JBGS,ACHC,CBRL,NUVA,DTM WI,BC,CACI,WWD,CNXC,BOH,TDC,DAN,MUSA,PACW,NAVI,MUR,TMHC,FR,GNTX,VSAT,CBT,OFC,REXR,RNR,G,TCBI,RGLD,SAIC,ASB,NWE,TNL,RYN,GATX,WH,CW,FCFS,CNO,NATI,AZPN,CC,ASH,CDK,PEB,SFM,MAC,VSH,EGP,FLO,MLHR,KMT,VMI,RBC,GME,GXO WI,CLH,SYNA,CATY,DTM,GXO,LPX,PFGC,PRGO,NOV,TNDM,TGNA,XTSLA,SGMS,GBCI,COG,UNM,BXS,RRX,CHX,KRG,-,SLAB,CADE,KD WI,FLR,COTY,BRKR,KNX,LAD,JAZZ,M,RUN,WU,AA,HBI,WOLF,GGG,LEG,AMED,CGNX,ESNT,FICO,TKR,LITE,LHCG,BHF,ETRN,CONE,MKSI,MSM,PNM,HAIN,FSLR,IIVI,SLGN,CABO,CHE,LOPE,LECO,KD,NYT,BCO,ENS,ELY,IAA,VC,OLLI,TEX,MRCY,TPH,LFUS,MLKN,WERN,SUM
09/23/2021,0.92,0.76,0.8,0.98,0.73,0.73,0.72,0.71,0.67,0.74,0.81,0.62,0.67,0.7,0.6,0.64,0.65,0.63,0.64,0.63,0.61,0.7,0.56,0.6,0.63,0.65,0.52,0.47,0.55,0.51,0.61,0.6,0.32,0.55,0.49,0.58,0.48,0.55,0.53,0.57,0.5,0.55,0.5,0.51,0.71,0.54,0.37,0.47,0.49,0.48,0.65,0.48,0.51,0.41,0.5,0.48,0.48,0.41,0.41,0.48,0.37,0.43,0.45,0.46,0.33,0.47,0.47,0.0,0.44,0.43,0.4,0.43,0.37,0.4,0.48,0.4,0.44,0.38,0.4,0.43,0.35,0.38,0.41,0.39,0.42,0.34,0.41,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.36,0.37,0.39,0.34,0.35,0.35,0.31,0.47,0.35,0.45,0.33,0.39,0.32,0.37,0.36,0.34,0.33,0.34,0.33,0.34,0.38,0.34,0.29,0.31,0.31,0.27,0.31,0.37,0.34,0.3,0.33,0.25,0.28,0.35,0.3,0.28,0.33,0.33,0.0,0.31,0.28,0.34,0.24,0.28,0.32,0.32,0.3,0.26,0.3,0.33,0.26,0.34,0.29,0.26,0.0,0.3,0.25,0.27,0.28,0.27,0.26,0.26,0.32,0.28,0.29,0.27,0.25,0.0,0.27,0.28,0.29,0.3,0.26,0.3,0.25,0.32,0.28,0.31,0.24,0.27,0.28,0.26,0.31,0.0,0.25,0.28,0.24,0.27,0.0,0.24,0.0,0.25,0.25,0.0,0.26,0.25,0.25,0.25,0.29,0.24,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.25,0.24,0.0,0.24,0.52,0.0,0.0,0.27,0.25,0.35,0.31,0.0,0.57,0.47,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47
09/24/2021,0.92,0.74,0.8,0.98,0.73,0.73,0.72,0.71,0.67,0.73,0.81,0.61,0.67,0.71,0.58,0.64,0.65,0.64,0.64,0.65,0.6,0.7,0.57,0.62,0.64,0.66,0.53,0.47,0.54,0.5,0.61,0.6,0.33,0.55,0.49,0.58,0.48,0.55,0.53,0.57,0.49,0.56,0.5,0.51,0.71,0.53,0.37,0.47,0.49,0.47,0.66,0.48,0.51,0.41,0.5,0.48,0.48,0.4,0.41,0.48,0.38,0.43,0.45,0.46,0.33,0.46,0.47,0.0,0.43,0.43,0.4,0.44,0.37,0.4,0.48,0.39,0.43,0.38,0.4,0.43,0.35,0.37,0.41,0.38,0.43,0.34,0.41,0.37,0.37,0.38,0.38,0.37,0.37,0.37,0.36,0.38,0.41,0.34,0.35,0.35,0.32,0.47,0.34,0.45,0.33,0.4,0.33,0.37,0.36,0.35,0.33,0.33,0.34,0.33,0.38,0.34,0.29,0.32,0.3,0.28,0.31,0.37,0.34,0.31,0.32,0.25,0.28,0.36,0.3,0.28,0.33,0.32,0.0,0.31,0.28,0.33,0.0,0.28,0.32,0.32,0.3,0.26,0.3,0.33,0.25,0.34,0.3,0.26,0.0,0.3,0.25,0.27,0.28,0.27,0.25,0.26,0.32,0.29,0.29,0.26,0.25,0.0,0.27,0.28,0.29,0.3,0.26,0.29,0.25,0.31,0.29,0.31,0.24,0.27,0.28,0.26,0.32,0.0,0.25,0.28,0.0,0.27,0.0,0.24,0.24,0.25,0.25,0.24,0.26,0.25,0.26,0.26,0.29,0.0,0.25,0.0,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.51,0.0,0.25,0.27,0.25,0.35,0.32,0.0,0.57,0.47,0.4,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5
09/27/2021,0.91,0.73,0.83,1.0,0.71,0.73,0.74,0.7,0.69,0.76,0.82,0.6,0.69,0.7,0.58,0.63,0.65,0.65,0.63,0.66,0.6,0.71,0.57,0.61,0.62,0.64,0.52,0.47,0.55,0.51,0.6,0.58,0.32,0.54,0.5,0.59,0.47,0.55,0.54,0.57,0.51,0.56,0.5,0.5,0.71,0.57,0.37,0.49,0.48,0.48,0.63,0.47,0.52,0.42,0.51,0.47,0.49,0.4,0.4,0.47,0.39,0.42,0.45,0.46,0.34,0.46,0.48,0.0,0.43,0.42,0.42,0.43,0.37,0.41,0.47,0.4,0.44,0.39,0.41,0.42,0.35,0.38,0.41,0.37,0.42,0.35,0.41,0.39,0.37,0.37,0.37,0.39,0.38,0.36,0.37,0.38,0.41,0.36,0.37,0.35,0.31,0.46,0.34,0.46,0.33,0.39,0.32,0.36,0.36,0.35,0.33,0.34,0.33,0.32,0.36,0.34,0.29,0.32,0.3,0.3,0.31,0.41,0.35,0.31,0.33,0.26,0.28,0.35,0.3,0.27,0.32,0.32,0.0,0.3,0.29,0.34,0.0,0.27,0.32,0.32,0.3,0.25,0.31,0.32,0.26,0.33,0.3,0.27,0.0,0.3,0.25,0.27,0.28,0.27,0.25,0.25,0.31,0.28,0.29,0.27,0.26,0.0,0.27,0.27,0.28,0.3,0.26,0.3,0.26,0.31,0.3,0.3,0.26,0.27,0.27,0.26,0.32,0.0,0.25,0.27,0.0,0.26,0.24,0.0,0.24,0.26,0.0,0.25,0.25,0.25,0.26,0.26,0.28,0.24,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.25,0.24,0.24,0.0,0.5,0.0,0.25,0.27,0.25,0.35,0.31,0.0,0.58,0.46,0.4,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.63
09/28/2021,0.92,0.72,0.85,1.01,0.71,0.72,0.74,0.7,0.7,0.77,0.82,0.59,0.69,0.68,0.58,0.62,0.65,0.64,0.62,0.66,0.6,0.72,0.58,0.6,0.61,0.64,0.52,0.47,0.56,0.51,0.62,0.59,0.32,0.54,0.48,0.59,0.47,0.54,0.55,0.57,0.51,0.56,0.5,0.51,0.69,0.57,0.35,0.5,0.48,0.47,0.64,0.47,0.53,0.42,0.51,0.47,0.48,0.4,0.4,0.46,0.39,0.41,0.45,0.45,0.34,0.47,0.48,0.0,0.43,0.42,0.43,0.43,0.37,0.4,0.47,0.41,0.44,0.41,0.41,0.42,0.35,0.38,0.41,0.37,0.4,0.35,0.41,0.4,0.37,0.38,0.37,0.38,0.38,0.36,0.35,0.38,0.41,0.36,0.37,0.35,0.31,0.46,0.34,0.46,0.32,0.39,0.32,0.36,0.36,0.36,0.33,0.34,0.33,0.32,0.35,0.34,0.29,0.33,0.3,0.31,0.31,0.42,0.35,0.3,0.34,0.26,0.27,0.35,0.3,0.27,0.32,0.32,0.0,0.3,0.29,0.35,0.0,0.27,0.32,0.33,0.3,0.25,0.31,0.32,0.26,0.33,0.3,0.27,0.24,0.3,0.25,0.27,0.28,0.27,0.25,0.25,0.31,0.28,0.29,0.27,0.26,0.0,0.27,0.27,0.28,0.3,0.26,0.3,0.27,0.31,0.31,0.3,0.26,0.27,0.27,0.27,0.32,0.0,0.25,0.26,0.0,0.26,0.0,0.0,0.24,0.26,0.24,0.25,0.25,0.25,0.27,0.26,0.28,0.24,0.24,0.0,0.0,0.27,0.0,0.24,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.49,0.0,0.25,0.27,0.26,0.35,0.3,0.0,0.58,0.46,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.63
09/29/2021,0.92,0.72,0.85,1.01,0.71,0.72,0.74,0.7,0.7,0.77,0.82,0.59,0.69,0.68,0.58,0.62,0.65,0.64,0.62,0.66,0.6,0.72,0.58,0.6,0.61,0.64,0.52,0.47,0.56,0.51,0.62,0.59,0.32,0.54,0.48,0.59,0.47,0.54,0.55,0.57,0.51,0.56,0.5,0.51,0.69,0.57,0.35,0.5,0.48,0.47,0.64,0.47,0.53,0.42,0.51,0.47,0.48,0.4,0.4,0.46,0.39,0.41,0.45,0.45,0.34,0.47,0.48,0.0,0.43,0.42,0.43,0.43,0.37,0.4,0.47,0.41,0.44,0.41,0.41,0.42,0.35,0.38,0.41,0.37,0.4,0.35,0.41,0.4,0.37,0.38,0.37,0.38,0.38,0.36,0.35,0.38,0.41,0.36,0.37,0.35,0.31,0.46,0.34,0.46,0.32,0.39,0.32,0.36,0.36,0.36,0.33,0.34,0.33,0.32,0.35,0.34,0.29,0.33,0.3,0.31,0.31,0.42,0.35,0.3,0.34,0.26,0.27,0.35,0.3,0.27,0.32,0.32,0.0,0.3,0.29,0.35,0.0,0.27,0.32,0.33,0.3,0.25,0.31,0.32,0.26,0.33,0.3,0.27,0.24,0.3,0.25,0.27,0.28,0.27,0.25,0.25,0.31,0.28,0.29,0.27,0.26,0.0,0.27,0.27,0.28,0.3,0.26,0.3,0.27,0.31,0.31,0.3,0.26,0.27,0.27,0.27,0.32,0.0,0.25,0.26,0.0,0.26,0.0,0.0,0.24,0.26,0.24,0.25,0.25,0.25,0.27,0.26,0.28,0.0,0.24,0.0,0.0,0.27,0.0,0.24,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.49,0.0,0.25,0.27,0.26,0.35,0.3,0.0,0.58,0.46,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.63
09/30/2021,0.94,0.74,0.88,0.99,0.7,0.72,0.75,0.69,0.72,0.76,0.86,0.58,0.69,0.68,0.57,0.6,0.65,0.63,0.6,0.68,0.6,0.71,0.57,0.58,0.58,0.62,0.52,0.46,0.54,0.51,0.6,0.59,0.32,0.53,0.46,0.59,0.47,0.53,0.56,0.57,0.51,0.57,0.52,0.5,0.67,0.58,0.35,0.51,0.48,0.48,0.62,0.47,0.54,0.41,0.5,0.49,0.49,0.4,0.4,0.45,0.39,0.4,0.44,0.45,0.33,0.46,0.48,0.0,0.45,0.41,0.43,0.43,0.37,0.41,0.48,0.4,0.44,0.41,0.42,0.41,0.34,0.37,0.42,0.37,0.4,0.36,0.41,0.41,0.37,0.39,0.37,0.39,0.38,0.36,0.36,0.38,0.4,0.38,0.39,0.34,0.31,0.45,0.35,0.46,0.32,0.38,0.32,0.36,0.36,0.36,0.33,0.34,0.32,0.32,0.34,0.33,0.29,0.33,0.3,0.32,0.31,0.45,0.36,0.3,0.34,0.26,0.27,0.35,0.31,0.26,0.31,0.32,0.0,0.3,0.3,0.37,0.0,0.26,0.31,0.33,0.3,0.25,0.32,0.31,0.27,0.32,0.31,0.3,0.0,0.29,0.25,0.27,0.27,0.28,0.0,0.25,0.31,0.27,0.29,0.28,0.26,0.0,0.27,0.27,0.28,0.29,0.27,0.3,0.28,0.32,0.31,0.31,0.28,0.27,0.26,0.26,0.31,0.0,0.0,0.25,0.0,0.26,0.25,0.0,0.24,0.26,0.24,0.25,0.24,0.25,0.27,0.26,0.28,0.24,0.24,0.0,0.0,0.25,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.24,0.24,0.24,0.24,0.49,0.0,0.25,0.27,0.26,0.35,0.29,0.0,0.59,0.46,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57000000000001
10/01/2021,0.95,0.72,0.89,1.0,0.7,0.74,0.76,0.69,0.72,0.74,0.85,0.58,0.67,0.67,0.59,0.61,0.66,0.63,0.61,0.69,0.6,0.71,0.56,0.59,0.57,0.62,0.52,0.46,0.55,0.5,0.59,0.59,0.31,0.52,0.46,0.59,0.47,0.53,0.56,0.57,0.5,0.57,0.52,0.51,0.67,0.57,0.35,0.51,0.48,0.48,0.61,0.48,0.54,0.41,0.5,0.48,0.54,0.41,0.4,0.44,0.39,0.4,0.45,0.45,0.34,0.46,0.48,0.0,0.43,0.41,0.43,0.43,0.37,0.41,0.48,0.4,0.44,0.41,0.42,0.42,0.34,0.37,0.42,0.35,0.39,0.36,0.41,0.41,0.38,0.39,0.37,0.39,0.37,0.36,0.36,0.38,0.4,0.38,0.39,0.35,0.31,0.45,0.35,0.45,0.33,0.38,0.32,0.36,0.35,0.36,0.33,0.34,0.33,0.31,0.34,0.33,0.29,0.33,0.3,0.32,0.31,0.45,0.36,0.3,0.33,0.26,0.27,0.34,0.31,0.26,0.31,0.32,0.0,0.3,0.3,0.37,0.0,0.27,0.31,0.33,0.3,0.25,0.32,0.32,0.27,0.32,0.31,0.3,0.24,0.29,0.25,0.27,0.27,0.28,0.25,0.25,0.3,0.28,0.29,0.27,0.26,0.0,0.27,0.28,0.28,0.31,0.27,0.3,0.27,0.31,0.31,0.3,0.28,0.26,0.26,0.26,0.32,0.0,0.25,0.26,0.0,0.25,0.24,0.0,0.0,0.26,0.24,0.24,0.24,0.25,0.27,0.26,0.28,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.24,0.24,0.24,0.24,0.47,0.0,0.25,0.26,0.26,0.35,0.29,0.0,0.59,0.46,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56
10/04/2021,0.92,0.72,0.89,1.0,0.71,0.73,0.75,0.69,0.72,0.73,0.86,0.57,0.66,0.67,0.57,0.61,0.65,0.62,0.62,0.69,0.6,0.66,0.56,0.6,0.58,0.63,0.52,0.46,0.55,0.5,0.6,0.59,0.31,0.53,0.46,0.59,0.47,0.54,0.55,0.57,0.5,0.57,0.53,0.52,0.66,0.56,0.35,0.52,0.48,0.47,0.62,0.48,0.54,0.41,0.5,0.47,0.56,0.4,0.4,0.45,0.38,0.4,0.45,0.45,0.33,0.46,0.48,0.0,0.44,0.42,0.44,0.45,0.37,0.4,0.48,0.4,0.44,0.41,0.43,0.42,0.34,0.37,0.42,0.35,0.38,0.37,0.41,0.4,0.38,0.39,0.37,0.39,0.37,0.36,0.36,0.37,0.4,0.38,0.39,0.35,0.31,0.46,0.35,0.45,0.33,0.39,0.32,0.36,0.35,0.36,0.33,0.34,0.32,0.32,0.35,0.34,0.3,0.33,0.3,0.32,0.31,0.44,0.36,0.3,0.33,0.26,0.27,0.34,0.31,0.26,0.31,0.32,0.0,0.3,0.3,0.38,0.0,0.27,0.32,0.34,0.3,0.25,0.33,0.32,0.26,0.32,0.3,0.28,0.24,0.29,0.25,0.26,0.27,0.29,0.25,0.25,0.3,0.28,0.28,0.27,0.26,0.0,0.27,0.28,0.28,0.32,0.27,0.31,0.27,0.32,0.31,0.26,0.29,0.26,0.27,0.27,0.32,0.0,0.25,0.26,0.0,0.26,0.25,0.0,0.24,0.27,0.24,0.0,0.24,0.26,0.27,0.26,0.28,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.46,0.0,0.26,0.26,0.26,0.35,0.29,0.0,0.59,0.46,0.41,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99
10/05/2021,0.92,0.71,0.89,1.02,0.72,0.73,0.75,0.7,0.72,0.73,0.87,0.58,0.59,0.67,0.57,0.61,0.65,0.59,0.62,0.7,0.61,0.69,0.56,0.59,0.57,0.63,0.53,0.46,0.54,0.5,0.59,0.59,0.3,0.53,0.46,0.59,0.47,0.53,0.54,0.57,0.5,0.58,0.53,0.52,0.63,0.56,0.33,0.52,0.49,0.48,0.61,0.48,0.54,0.41,0.5,0.48,0.55,0.4,0.4,0.44,0.39,0.4,0.45,0.45,0.32,0.46,0.48,0.0,0.45,0.42,0.44,0.43,0.36,0.4,0.48,0.39,0.44,0.41,0.42,0.42,0.33,0.37,0.42,0.35,0.39,0.38,0.41,0.4,0.38,0.39,0.37,0.4,0.37,0.36,0.35,0.37,0.4,0.39,0.4,0.35,0.31,0.46,0.35,0.44,0.33,0.38,0.32,0.36,0.35,0.37,0.32,0.34,0.33,0.32,0.35,0.33,0.29,0.33,0.29,0.32,0.31,0.44,0.36,0.3,0.33,0.0,0.27,0.34,0.31,0.26,0.31,0.32,0.0,0.3,0.3,0.38,0.0,0.27,0.32,0.34,0.3,0.26,0.33,0.32,0.27,0.33,0.3,0.31,0.0,0.28,0.25,0.27,0.27,0.29,0.25,0.25,0.29,0.28,0.29,0.27,0.25,0.0,0.27,0.28,0.28,0.32,0.27,0.32,0.26,0.32,0.31,0.27,0.29,0.26,0.27,0.27,0.33,0.0,0.24,0.26,0.0,0.26,0.25,0.0,0.25,0.27,0.24,0.0,0.24,0.26,0.27,0.26,0.29,0.24,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.47,0.0,0.26,0.27,0.26,0.36,0.3,0.0,0.58,0.51,0.41,0.0,0.0,0.67,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.00999999999999
10/06/2021,0.92,0.71,0.89,1.02,0.72,0.73,0.75,0.7,0.72,0.73,0.87,0.58,0.59,0.67,0.57,0.61,0.65,0.59,0.62,0.7,0.61,0.69,0.56,0.59,0.57,0.63,0.53,0.46,0.54,0.5,0.59,0.59,0.3,0.53,0.46,0.59,0.47,0.53,0.54,0.57,0.5,0.58,0.53,0.52,0.63,0.56,0.33,0.52,0.49,0.48,0.61,0.48,0.54,0.41,0.5,0.48,0.55,0.4,0.4,0.44,0.39,0.4,0.45,0.45,0.32,0.46,0.48,0.0,0.45,0.42,0.44,0.43,0.36,0.4,0.48,0.39,0.44,0.41,0.42,0.42,0.33,0.37,0.42,0.35,0.39,0.38,0.41,0.4,0.38,0.39,0.37,0.4,0.37,0.36,0.35,0.37,0.4,0.39,0.4,0.35,0.31,0.46,0.35,0.44,0.33,0.38,0.32,0.36,0.35,0.37,0.32,0.34,0.33,0.32,0.35,0.33,0.29,0.33,0.29,0.32,0.31,0.44,0.36,0.3,0.33,0.0,0.27,0.34,0.31,0.26,0.31,0.32,0.0,0.3,0.3,0.38,0.0,0.27,0.32,0.34,0.3,0.26,0.33,0.32,0.27,0.33,0.3,0.31,0.0,0.28,0.25,0.27,0.27,0.29,0.25,0.25,0.29,0.28,0.29,0.27,0.25,0.0,0.27,0.28,0.28,0.32,0.27,0.32,0.26,0.32,0.31,0.27,0.29,0.26,0.27,0.27,0.33,0.0,0.24,0.26,0.0,0.26,0.25,0.0,0.25,0.27,0.24,0.0,0.24,0.26,0.27,0.26,0.29,0.24,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.47,0.0,0.26,0.27,0.26,0.36,0.3,0.0,0.58,0.51,0.41,0.0,0.0,0.67,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.00999999999999
10/07/2021,0.89,0.71,0.89,1.03,0.72,0.72,0.75,0.69,0.72,0.75,0.89,0.57,0.6,0.67,0.57,0.62,0.65,0.6,0.62,0.71,0.62,0.69,0.56,0.58,0.58,0.63,0.53,0.45,0.55,0.5,0.58,0.59,0.3,0.52,0.45,0.59,0.47,0.54,0.56,0.56,0.5,0.58,0.54,0.52,0.63,0.56,0.33,0.53,0.49,0.48,0.58,0.48,0.55,0.43,0.49,0.47,0.56,0.41,0.4,0.45,0.39,0.4,0.45,0.45,0.32,0.46,0.48,0.0,0.45,0.41,0.44,0.41,0.37,0.4,0.49,0.41,0.44,0.41,0.42,0.42,0.33,0.37,0.42,0.35,0.38,0.37,0.42,0.41,0.38,0.39,0.37,0.4,0.36,0.36,0.36,0.37,0.4,0.39,0.4,0.34,0.31,0.45,0.35,0.44,0.33,0.38,0.32,0.36,0.35,0.37,0.33,0.34,0.33,0.32,0.34,0.33,0.29,0.33,0.29,0.31,0.31,0.46,0.35,0.31,0.34,0.0,0.28,0.34,0.31,0.26,0.31,0.31,0.0,0.3,0.3,0.0,0.0,0.27,0.32,0.34,0.3,0.25,0.33,0.31,0.27,0.32,0.3,0.31,0.0,0.28,0.25,0.26,0.27,0.29,0.25,0.25,0.28,0.28,0.29,0.27,0.26,0.0,0.27,0.28,0.28,0.32,0.27,0.32,0.27,0.32,0.31,0.25,0.3,0.26,0.27,0.27,0.33,0.0,0.25,0.26,0.0,0.26,0.25,0.0,0.24,0.27,0.24,0.24,0.0,0.26,0.27,0.26,0.28,0.25,0.0,0.0,0.0,0.26,0.0,0.24,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.45,0.0,0.26,0.26,0.26,0.36,0.3,0.0,0.59,0.51,0.42,0.0,0.0,0.0,0.27,0.24,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60000000000001
