,2330.TW,700.HK,9988.HK,005930.KS,3690.HK,RELIANCE.NS,939.HK,INFY.NS,NIO,JD,000660.KS,HDFC.NS,2318.HK,2317.TW,2454.TW,BIDU,035420.KS,ICICIBANK.NS,NTES,2269.HK,1810.HK,035720.KS,TCS.NS,PDD,006400.KS,051910.KS,1398.HK,M4B.,005380.KS,3988.HK,YUMC,2603.TW,HINDUNILVR.NS,2331.HK,2020.HK,600519.SS,BY6.,AXISBANK.NS,2303.TW,2382.HK,068270.KS,2308.TW,000270.KS,005490.KS,BBCA.JK,2313.HK,2319.HK,175.HK,105560.KS,HKD,TCOM,2881.TW,2002.TW,1303.TW,BAJFINANCE.NS,012330.KS,066570.KS,1301.TW,051900.KS,2882.TW,2412.TW,2688.HK,BBRI.JK,055550.KS,CHL.,PBBANK.KL,2891.TW,6098.HK,HCLTECH.NS,1216.TW,3711.TW,SNPMF,ASIANPAINT.NS,3034.TW,086790.KS,036570.KS,207940.KS,291.HK,096770.KS,PTT-R.BK,2333.HK,MARUTI.NS,1093.HK,1109.HK,EDU,SCVUF,ZTO,2886.TW,BILI,2884.TW,CPALL-R.BK,SBIN.NS,857.HK,3008.TW,960.HK,1326.TW,600036.SS,BGNE,028260.KS,TLKM.JK,ULTRACEMCO.NS,2379.TW,LT.NS,1177.HK,300750.SZ,5871.TW,2892.TW,1101.TW,WIPRO.NS,992.HK,HTHT,BHARTIARTL.NS,000858.SZ,009150.KS,384.HK,2357.TW,688.HK,2007.HK,1801.HK,5880.TW,2601.HK,033780.KS,2885.TW,M&M.NS,DRREDDY.NS,2382.TW,SMPH.PM,2899.HK,1288.HK,1918.HK,6488,003550.KS,268.HK,JSWSTEEL.NS,2359.HK,TITAN.NS,AOT-R.BK,034730.KS,ITC.NS,VIPS,2327.TW,ASII.JK,TAL,1193.HK,1590.TW,3481.TW,MAYBANK.KL,KOTAKBANK.NS,1919.HK,090430.KS,BDMS-R.BK,SUNPHARMA.NS,XTSLA,BMRI.JK,2883.TW,TATAMOTORS.NS,TATASTEEL.NS,NVAA.,2207.TW,2890.TW,586.HK,2018.HK,1088.HK,601318.SS,ZLAB,267.HK,2409.TW,TECHM.NS,2887.TW,HINDALCO.NS,968.HK,BJFIN.NS,2328.HK,000810.KS,GDS,015760.KS,POWERGRID.NS,788.HK,NESTLEIND.NS,018260.KS,PTTEP-R.BK,AQE.,2344.TW,UPL.NS,091990.KQ,916.HK,GRASIM.NS,017670.KS,DMART.NS,881.HK,1658.HK,316140.KS,1548.HK,ADANIPORTS.NS,3105,CIMB.KL,EICHERMOT.NS,SM.PM,GODREJCP.NS,601888.SS,BPCL.NS,5876.TW,TENAGA.KL,1066.HK,285.HK,TWD,KRW,INR,034220.KS,ALI.PM,3045.TW,009830.KS,168.HK,PCHEM.KL,DIVISLAB.NS,2912.TW,2880.TW,003670.KS,ANSGR.IS,2196.HK,3898.HK,CNH,2301.TW,2395.TW,5347,NVAM.,032830.KS,009540.KS,VEDL.NS,3323.HK,3606.HK,6030.HK,2202.HK,SBILIFE.NS,005935.KQ,PIDILITIND.NS,836.HK,BAJAJFINSV.NS,PTTGC-R.BK,HDFCLIFE.NS,028300.KQ,HAVELLS.NS,AC.PM,PMETAL.KL,1171.HK,003490.KS,ONGC.NS,CIPLA.NS,ICT.PM,010950.KS,CLV.,BDO.PM,SUM
09/17/2021,7.88,4.84,4.3,4.28,1.74,1.46,1.11,1.24,0.78,1.08,0.81,1.05,0.7,0.79,0.83,0.69,0.68,0.8,0.55,0.66,0.63,0.52,0.78,0.58,0.58,0.48,0.51,0.54,0.41,0.46,0.42,0.2,0.51,0.49,0.38,0.34,0.45,0.41,0.48,0.33,0.36,0.32,0.32,0.39,0.38,0.31,0.34,0.35,0.3,0.0,0.24,0.36,0.3,0.29,0.35,0.26,0.23,0.25,0.21,0.3,0.27,0.25,0.25,0.25,0.22,0.24,0.25,0.18,0.31,0.2,0.26,0.22,0.25,0.17,0.21,0.15,0.23,0.2,0.2,0.21,0.25,0.19,0.2,0.19,0.0,0.18,0.2,0.21,0.15,0.21,0.19,0.19,0.19,0.17,0.15,0.18,0.17,0.2,0.17,0.21,0.2,0.17,0.22,0.16,0.18,0.26,0.16,0.17,0.21,0.15,0.15,0.22,0.13,0.17,0.16,0.15,0.16,0.14,0.12,0.15,0.14,0.15,0.16,0.15,0.14,0.12,0.13,0.16,0.17,0.1,0.15,0.14,0.15,0.15,0.15,0.17,0.14,0.14,0.16,0.11,0.13,0.15,0.0,0.11,0.0,0.0,0.14,0.14,0.13,0.0,0.13,0.16,0.25,0.15,0.14,0.13,0.16,0.13,0.13,0.12,0.13,0.0,0.15,0.0,0.0,0.14,0.0,0.18,0.14,0.16,0.15,0.0,0.13,0.12,0.0,0.1,0.11,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.11,0.15,0.12,0.11,0.14,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.13,0.0,0.11,0.0,0.1,0.19,0.1,0.11,0.17,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94
09/20/2021,7.84,4.68,4.18,4.32,1.67,1.52,1.12,1.27,0.78,1.08,0.8,1.07,0.71,0.81,0.83,0.7,0.69,0.83,0.56,0.66,0.62,0.51,0.8,0.57,0.56,0.48,0.52,0.53,0.42,0.46,0.39,0.2,0.52,0.5,0.37,0.34,0.43,0.42,0.49,0.33,0.37,0.33,0.33,0.39,0.39,0.32,0.35,0.34,0.3,0.0,0.25,0.37,0.3,0.3,0.35,0.27,0.23,0.26,0.21,0.3,0.27,0.24,0.25,0.25,0.22,0.25,0.26,0.16,0.32,0.2,0.25,0.22,0.26,0.17,0.21,0.15,0.23,0.19,0.19,0.21,0.22,0.2,0.19,0.18,0.0,0.19,0.21,0.22,0.14,0.21,0.2,0.21,0.19,0.16,0.15,0.18,0.16,0.21,0.17,0.21,0.2,0.17,0.23,0.15,0.17,0.25,0.16,0.17,0.21,0.15,0.15,0.23,0.12,0.16,0.16,0.16,0.15,0.12,0.11,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.15,0.17,0.0,0.15,0.14,0.15,0.15,0.15,0.18,0.15,0.14,0.17,0.0,0.13,0.15,0.0,0.12,0.1,0.0,0.14,0.15,0.12,0.0,0.13,0.17,0.3,0.15,0.15,0.14,0.16,0.13,0.13,0.12,0.13,0.0,0.15,0.0,0.1,0.14,0.0,0.18,0.14,0.16,0.14,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.11,0.15,0.12,0.11,0.15,0.1,0.13,0.1,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.2,0.1,0.11,0.17,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.91
09/21/2021,7.8,4.78,4.26,4.35,1.73,1.49,1.12,1.26,0.79,1.09,0.82,1.07,0.67,0.81,0.83,0.71,0.69,0.82,0.54,0.7,0.63,0.5,0.78,0.58,0.56,0.46,0.51,0.53,0.42,0.46,0.38,0.21,0.51,0.53,0.38,0.35,0.45,0.42,0.48,0.33,0.38,0.32,0.32,0.39,0.39,0.32,0.36,0.35,0.3,0.0,0.25,0.36,0.29,0.3,0.35,0.26,0.22,0.25,0.2,0.3,0.27,0.25,0.24,0.25,0.21,0.25,0.26,0.16,0.32,0.2,0.25,0.22,0.25,0.17,0.21,0.15,0.24,0.2,0.19,0.21,0.23,0.2,0.2,0.19,0.0,0.19,0.21,0.21,0.14,0.21,0.2,0.2,0.19,0.16,0.15,0.18,0.16,0.22,0.17,0.22,0.19,0.17,0.23,0.15,0.17,0.24,0.16,0.16,0.21,0.16,0.15,0.23,0.13,0.16,0.16,0.16,0.14,0.13,0.12,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.17,0.0,0.15,0.13,0.15,0.15,0.16,0.18,0.14,0.14,0.17,0.0,0.13,0.15,0.0,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.36,0.15,0.14,0.14,0.15,0.13,0.13,0.12,0.13,0.0,0.14,0.0,0.1,0.14,0.0,0.18,0.14,0.16,0.15,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.11,0.15,0.12,0.11,0.15,0.0,0.12,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.2,0.1,0.11,0.17,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13000000000001
09/22/2021,7.8,4.78,4.26,4.35,1.73,1.49,1.12,1.26,0.79,1.09,0.82,1.07,0.67,0.81,0.83,0.71,0.69,0.82,0.54,0.7,0.63,0.5,0.78,0.58,0.56,0.46,0.51,0.53,0.42,0.46,0.38,0.21,0.51,0.53,0.38,0.35,0.45,0.42,0.48,0.33,0.38,0.32,0.32,0.39,0.39,0.32,0.36,0.35,0.3,0.0,0.25,0.36,0.29,0.3,0.35,0.26,0.22,0.25,0.2,0.3,0.27,0.25,0.24,0.25,0.21,0.25,0.26,0.16,0.32,0.2,0.25,0.22,0.25,0.17,0.21,0.15,0.24,0.2,0.19,0.21,0.23,0.2,0.2,0.19,0.0,0.19,0.21,0.21,0.14,0.21,0.2,0.2,0.19,0.16,0.15,0.18,0.16,0.22,0.17,0.22,0.19,0.17,0.23,0.15,0.17,0.24,0.16,0.16,0.21,0.16,0.15,0.23,0.13,0.16,0.16,0.16,0.14,0.13,0.12,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.17,0.0,0.15,0.13,0.15,0.15,0.16,0.18,0.14,0.14,0.17,0.0,0.13,0.15,0.0,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.36,0.15,0.14,0.14,0.15,0.13,0.13,0.12,0.13,0.0,0.14,0.0,0.1,0.14,0.0,0.18,0.14,0.16,0.15,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.11,0.15,0.12,0.11,0.15,0.0,0.12,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.2,0.1,0.11,0.17,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13000000000001
09/23/2021,7.92,4.77,4.23,4.42,1.71,1.51,1.09,1.27,0.75,1.05,0.83,1.05,0.64,0.82,0.84,0.68,0.7,0.82,0.53,0.7,0.63,0.51,0.79,0.55,0.57,0.47,0.51,0.48,0.42,0.45,0.38,0.21,0.53,0.49,0.37,0.35,0.43,0.42,0.49,0.32,0.39,0.32,0.33,0.39,0.4,0.32,0.36,0.33,0.3,0.0,0.24,0.37,0.3,0.3,0.36,0.27,0.23,0.26,0.21,0.3,0.27,0.25,0.3,0.25,0.21,0.25,0.26,0.15,0.33,0.21,0.25,0.22,0.25,0.17,0.21,0.15,0.24,0.2,0.19,0.21,0.22,0.2,0.2,0.18,0.0,0.19,0.21,0.22,0.13,0.21,0.2,0.2,0.19,0.16,0.14,0.18,0.17,0.22,0.17,0.22,0.19,0.17,0.23,0.15,0.17,0.24,0.16,0.17,0.21,0.16,0.14,0.24,0.13,0.16,0.16,0.16,0.14,0.12,0.13,0.15,0.14,0.15,0.16,0.15,0.14,0.13,0.13,0.14,0.16,0.0,0.16,0.14,0.15,0.14,0.16,0.18,0.14,0.14,0.17,0.1,0.13,0.15,0.0,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.36,0.15,0.14,0.13,0.14,0.13,0.13,0.12,0.13,0.0,0.14,0.0,0.1,0.14,0.0,0.18,0.14,0.15,0.14,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.0,0.12,0.15,0.12,0.11,0.16,0.0,0.12,0.0,0.11,0.11,0.1,0.11,0.11,0.1,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.2,0.1,0.11,0.18,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,74.13
09/24/2021,7.9,4.71,4.14,4.41,1.67,1.52,1.08,1.29,0.74,1.04,0.83,1.06,0.66,0.82,0.84,0.69,0.7,0.82,0.53,0.7,0.64,0.51,0.8,0.55,0.57,0.47,0.5,0.48,0.42,0.45,0.38,0.21,0.54,0.49,0.37,0.35,0.43,0.42,0.49,0.32,0.39,0.32,0.33,0.39,0.39,0.32,0.35,0.33,0.3,0.0,0.25,0.36,0.29,0.3,0.37,0.27,0.23,0.26,0.21,0.3,0.27,0.25,0.3,0.25,0.21,0.25,0.26,0.15,0.34,0.2,0.25,0.22,0.26,0.17,0.21,0.15,0.24,0.2,0.19,0.21,0.23,0.19,0.2,0.19,0.0,0.19,0.21,0.22,0.13,0.21,0.2,0.2,0.19,0.16,0.14,0.18,0.17,0.21,0.17,0.22,0.19,0.17,0.23,0.15,0.17,0.24,0.16,0.17,0.21,0.15,0.15,0.24,0.13,0.16,0.16,0.16,0.15,0.13,0.13,0.15,0.14,0.15,0.16,0.15,0.14,0.13,0.13,0.14,0.16,0.0,0.16,0.14,0.15,0.15,0.16,0.18,0.15,0.14,0.18,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.37,0.15,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.19,0.14,0.15,0.15,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.12,0.16,0.12,0.11,0.16,0.0,0.12,0.0,0.0,0.11,0.1,0.11,0.11,0.1,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.2,0.1,0.12,0.18,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.06
09/27/2021,7.68,4.82,4.1,4.39,1.75,1.56,1.09,1.3,0.76,1.07,0.81,1.07,0.66,0.8,0.81,0.7,0.69,0.82,0.54,0.69,0.62,0.49,0.79,0.57,0.57,0.51,0.5,0.49,0.42,0.45,0.4,0.21,0.53,0.47,0.35,0.34,0.42,0.43,0.48,0.32,0.4,0.31,0.33,0.37,0.39,0.31,0.36,0.31,0.3,0.0,0.25,0.36,0.28,0.3,0.38,0.26,0.23,0.26,0.2,0.29,0.27,0.23,0.32,0.25,0.21,0.25,0.26,0.17,0.34,0.2,0.24,0.22,0.26,0.17,0.21,0.15,0.23,0.19,0.19,0.21,0.22,0.19,0.2,0.2,0.0,0.19,0.22,0.22,0.14,0.21,0.2,0.2,0.19,0.16,0.16,0.18,0.16,0.21,0.17,0.22,0.19,0.16,0.23,0.15,0.17,0.24,0.16,0.17,0.21,0.16,0.15,0.23,0.12,0.16,0.17,0.16,0.15,0.14,0.13,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.17,0.0,0.15,0.14,0.15,0.15,0.16,0.18,0.15,0.14,0.18,0.1,0.13,0.14,0.0,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.38,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.0,0.14,0.0,0.0,0.13,0.1,0.19,0.14,0.16,0.15,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.14,0.0,0.11,0.12,0.17,0.12,0.11,0.16,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.2,0.0,0.13,0.19,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,74.01
09/28/2021,7.87,4.81,4.01,4.4,1.77,1.56,1.08,1.32,0.75,1.05,0.8,1.08,0.68,0.81,0.82,0.69,0.7,0.83,0.54,0.68,0.61,0.51,0.8,0.55,0.57,0.51,0.5,0.49,0.42,0.45,0.41,0.22,0.52,0.45,0.35,0.35,0.42,0.42,0.5,0.31,0.39,0.33,0.32,0.37,0.39,0.31,0.36,0.31,0.31,0.0,0.25,0.36,0.28,0.31,0.37,0.26,0.23,0.27,0.2,0.3,0.27,0.21,0.32,0.26,0.21,0.25,0.26,0.17,0.35,0.2,0.25,0.22,0.27,0.17,0.21,0.15,0.23,0.2,0.2,0.21,0.22,0.2,0.2,0.2,0.0,0.19,0.22,0.22,0.13,0.21,0.2,0.2,0.19,0.15,0.15,0.18,0.15,0.21,0.17,0.22,0.19,0.16,0.23,0.15,0.17,0.24,0.16,0.17,0.21,0.16,0.15,0.24,0.13,0.16,0.16,0.16,0.15,0.14,0.13,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.16,0.18,0.15,0.14,0.18,0.1,0.13,0.14,0.0,0.11,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.38,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.19,0.14,0.16,0.14,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.13,0.0,0.11,0.11,0.17,0.13,0.11,0.16,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.2,0.0,0.13,0.19,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,74.15
09/29/2021,7.87,4.81,4.01,4.4,1.77,1.56,1.08,1.32,0.75,1.05,0.8,1.08,0.68,0.81,0.82,0.69,0.7,0.83,0.54,0.68,0.61,0.51,0.8,0.55,0.57,0.51,0.5,0.49,0.42,0.45,0.41,0.22,0.52,0.45,0.35,0.35,0.42,0.42,0.5,0.31,0.39,0.33,0.32,0.37,0.39,0.31,0.36,0.31,0.31,0.0,0.25,0.36,0.28,0.31,0.37,0.26,0.23,0.27,0.2,0.3,0.27,0.21,0.32,0.26,0.21,0.25,0.26,0.17,0.35,0.2,0.25,0.22,0.27,0.17,0.21,0.15,0.23,0.2,0.2,0.21,0.22,0.2,0.2,0.2,0.0,0.19,0.22,0.22,0.13,0.21,0.2,0.2,0.19,0.15,0.15,0.18,0.15,0.21,0.17,0.22,0.19,0.16,0.23,0.15,0.17,0.24,0.16,0.17,0.21,0.16,0.15,0.24,0.13,0.16,0.16,0.16,0.15,0.14,0.13,0.15,0.14,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.16,0.18,0.15,0.14,0.18,0.1,0.13,0.14,0.0,0.11,0.0,0.0,0.14,0.16,0.12,0.0,0.13,0.16,0.38,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.19,0.14,0.16,0.14,0.0,0.13,0.11,0.0,0.0,0.12,0.11,0.13,0.1,0.0,0.13,0.0,0.11,0.11,0.17,0.13,0.11,0.16,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.2,0.0,0.13,0.19,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,74.15
09/30/2021,7.92,4.86,3.94,4.42,1.8,1.58,1.08,1.29,0.78,1.08,0.8,1.08,0.69,0.81,0.86,0.69,0.7,0.84,0.56,0.7,0.6,0.51,0.79,0.56,0.57,0.51,0.5,0.49,0.41,0.45,0.41,0.22,0.51,0.45,0.34,0.39,0.42,0.42,0.49,0.31,0.38,0.32,0.32,0.37,0.39,0.3,0.37,0.3,0.31,0.0,0.26,0.36,0.28,0.31,0.37,0.26,0.22,0.28,0.2,0.3,0.27,0.21,0.32,0.26,0.21,0.25,0.26,0.17,0.33,0.2,0.24,0.22,0.26,0.17,0.21,0.15,0.23,0.2,0.2,0.22,0.22,0.21,0.2,0.2,0.0,0.19,0.22,0.22,0.14,0.21,0.2,0.2,0.2,0.15,0.15,0.19,0.15,0.21,0.17,0.22,0.19,0.17,0.23,0.15,0.18,0.23,0.16,0.17,0.21,0.16,0.15,0.23,0.14,0.16,0.16,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.14,0.13,0.12,0.13,0.16,0.0,0.15,0.14,0.15,0.15,0.16,0.18,0.14,0.14,0.18,0.1,0.13,0.14,0.0,0.0,0.0,0.11,0.14,0.16,0.11,0.0,0.13,0.16,0.38,0.15,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.0,0.14,0.0,0.0,0.13,0.11,0.19,0.14,0.16,0.14,0.0,0.13,0.12,0.0,0.0,0.12,0.11,0.13,0.1,0.11,0.13,0.0,0.11,0.11,0.17,0.13,0.11,0.16,0.0,0.11,0.0,0.0,0.11,0.1,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.1,0.13,0.19,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,74.37
10/01/2021,7.81,4.92,4.2,4.32,1.83,1.6,1.09,1.26,0.74,1.07,0.79,1.07,0.69,0.8,0.86,0.68,0.68,0.82,0.56,0.72,0.6,0.5,0.77,0.52,0.56,0.52,0.51,0.5,0.4,0.45,0.42,0.21,0.52,0.44,0.35,0.38,0.42,0.41,0.48,0.31,0.37,0.32,0.31,0.36,0.39,0.3,0.36,0.31,0.32,0.0,0.26,0.36,0.28,0.31,0.36,0.25,0.21,0.29,0.2,0.3,0.27,0.22,0.31,0.26,0.21,0.25,0.26,0.18,0.33,0.2,0.24,0.22,0.26,0.17,0.21,0.14,0.22,0.2,0.21,0.21,0.22,0.21,0.2,0.21,0.0,0.18,0.21,0.22,0.13,0.21,0.19,0.2,0.2,0.15,0.16,0.19,0.15,0.2,0.16,0.22,0.19,0.16,0.23,0.15,0.17,0.23,0.16,0.17,0.2,0.16,0.15,0.22,0.14,0.16,0.16,0.16,0.16,0.14,0.14,0.15,0.14,0.15,0.16,0.17,0.14,0.13,0.13,0.13,0.16,0.0,0.15,0.13,0.16,0.15,0.16,0.18,0.14,0.14,0.18,0.0,0.12,0.14,0.0,0.0,0.0,0.11,0.14,0.16,0.11,0.0,0.13,0.17,0.39,0.15,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.0,0.15,0.0,0.0,0.13,0.11,0.18,0.14,0.16,0.14,0.0,0.13,0.12,0.0,0.1,0.12,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.11,0.18,0.13,0.11,0.16,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.1,0.14,0.18,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,74.25
10/04/2021,7.81,4.92,4.2,4.32,1.83,1.6,1.09,1.26,0.74,1.07,0.79,1.07,0.69,0.8,0.86,0.68,0.68,0.82,0.56,0.72,0.6,0.5,0.77,0.52,0.56,0.52,0.51,0.5,0.4,0.45,0.42,0.21,0.52,0.44,0.35,0.38,0.42,0.41,0.48,0.31,0.37,0.32,0.31,0.36,0.39,0.3,0.36,0.31,0.32,0.0,0.26,0.36,0.28,0.31,0.36,0.25,0.21,0.29,0.2,0.3,0.27,0.22,0.31,0.26,0.21,0.25,0.26,0.18,0.33,0.2,0.24,0.22,0.26,0.17,0.21,0.14,0.22,0.2,0.21,0.21,0.22,0.21,0.2,0.21,0.0,0.18,0.21,0.22,0.13,0.21,0.19,0.2,0.2,0.15,0.16,0.19,0.15,0.2,0.16,0.22,0.19,0.16,0.23,0.15,0.17,0.23,0.16,0.17,0.2,0.16,0.15,0.22,0.14,0.16,0.16,0.16,0.16,0.14,0.14,0.15,0.14,0.15,0.16,0.17,0.14,0.13,0.13,0.13,0.16,0.0,0.15,0.13,0.16,0.15,0.16,0.18,0.14,0.14,0.18,0.0,0.12,0.14,0.0,0.0,0.0,0.11,0.14,0.16,0.11,0.0,0.13,0.17,0.39,0.15,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.0,0.15,0.0,0.0,0.13,0.11,0.18,0.14,0.16,0.14,0.0,0.13,0.12,0.0,0.1,0.12,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.11,0.18,0.13,0.11,0.16,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.1,0.14,0.18,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,74.25
